time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-04-29T09:11:27.200Z,-30.0191,-177.7012,10,4.3,mb,,195,0.796,1.04,us,us7000e0pe,2021-07-07T18:37:39.040Z,"Kermadec Islands, New Zealand",earthquake,6.6,2,0.218,7,reviewed,us,us
2021-04-29T08:26:21.240Z,-28.927,-176.7877,10,4.3,mb,,231,1.048,0.78,us,us7000e0pd,2021-07-07T18:37:38.040Z,"Kermadec Islands region",earthquake,13.2,2,0.168,10,reviewed,us,us
2021-04-29T08:19:22.975Z,-29.8818,-177.555,10,4.5,mb,,199,0.713,0.37,us,us7000e0pc,2021-07-07T18:37:38.040Z,"Kermadec Islands, New Zealand",earthquake,14.2,1.8,0.18,9,reviewed,us,us
2021-04-29T07:44:55.699Z,-29.9913,-177.7607,10,4.7,mb,,132,0.758,1.07,us,us7000dyh7,2021-07-07T18:37:37.040Z,"Kermadec Islands, New Zealand",earthquake,4.9,1.9,0.104,28,reviewed,us,us
2021-04-29T07:39:20.362Z,-29.6515,-177.4753,50.27,4.5,mb,,224,0.566,0.42,us,us7000e0pr,2021-07-07T18:37:37.040Z,"Kermadec Islands, New Zealand",earthquake,13.2,13.3,0.151,13,reviewed,us,us
2021-04-29T07:23:04.335Z,-28.6756,-176.3743,10,4.7,mb,,163,11.351,0.79,us,us7000e0qk,2021-07-07T18:37:36.040Z,"Kermadec Islands region",earthquake,14.1,2,0.166,11,reviewed,us,us
2021-04-29T07:20:53.291Z,-28.1231,-176.2229,10,4.8,mb,,122,11.595,0.63,us,us7000e0pq,2021-07-07T18:37:35.040Z,"Kermadec Islands region",earthquake,12.5,1.1,0.119,22,reviewed,us,us
2021-04-29T07:17:04.591Z,-29.7502,-177.2011,10,4.2,mb,,232,0.81,0.69,us,us7000e0pl,2021-07-07T18:37:35.040Z,"Kermadec Islands, New Zealand",earthquake,8.7,2,0.176,9,reviewed,us,us
2021-04-29T07:09:17.998Z,-29.2727,-176.8509,10,5,mb,,75,0.942,0.43,us,us7000e0pa,2021-07-07T18:37:35.040Z,"Kermadec Islands region",earthquake,10.1,1.8,0.09,39,reviewed,us,us
2021-04-29T07:06:38.251Z,-29.3293,-176.7186,10,5,mb,,129,1.06,0.75,us,us7000dygk,2021-07-07T18:37:34.040Z,"Kermadec Islands region",earthquake,5.8,1.9,0.105,29,reviewed,us,us
2021-04-29T06:53:52.451Z,-29.0903,-177.0123,10,5.5,mb,,70,0.816,0.62,us,us7000dyh1,2021-07-07T18:37:34.040Z,"Kermadec Islands, New Zealand",earthquake,6.7,1.8,0.045,175,reviewed,us,us
2021-04-29T06:50:26.915Z,-29.339,-176.3205,10,6.1,mww,,190,1.408,0.65,us,us7000dygd,2021-07-07T18:37:33.040Z,"Kermadec Islands region",earthquake,8.6,1.9,0.044,49,reviewed,us,us
2021-04-29T05:57:36.728Z,-16.0717,-173.2584,35,4.4,mb,,146,2.58,0.55,us,us7000e0p7,2021-07-07T18:37:32.040Z,"59 km ESE of Hihifo, Tonga",earthquake,9.4,2,0.161,12,reviewed,us,us
2021-04-29T01:01:55.555Z,-15.1616,-173.5217,29.43,4.5,mb,,126,2.094,0.67,us,us7000e0p5,2021-07-07T18:37:26.040Z,"92 km NNE of Hihifo, Tonga",earthquake,14.8,6,0.156,12,reviewed,us,us
2021-04-28T21:41:47.593Z,-28.2752,-176.9917,43.51,4.4,mb,,198,1.269,0.82,us,us7000e0d0,2021-07-07T18:37:23.040Z,"Kermadec Islands region",earthquake,12.1,8.5,0.24,5,reviewed,us,us
2021-04-28T20:49:51.837Z,-29.336,-176.8262,10,4.5,mb,,187,0.967,0.63,us,us7000e0cy,2021-07-07T18:37:21.040Z,"Kermadec Islands region",earthquake,11.5,1.9,0.156,12,reviewed,us,us
2021-04-28T20:39:00.187Z,-28.4855,-177.7916,10,4.4,mb,,199,0.766,0.85,us,us7000e0cw,2021-07-07T18:37:20.040Z,"Kermadec Islands region",earthquake,7.8,2,0.19,10,reviewed,us,us
2021-04-28T20:36:09.654Z,-28.3689,-177.3605,10,4.4,mb,,229,1.005,0.87,us,us7000e0cx,2021-07-07T18:37:20.040Z,"Kermadec Islands region",earthquake,12.9,1.9,0.218,7,reviewed,us,us
2021-04-28T19:10:02.120Z,-17.7179,-178.5569,543.9,4.1,mb,,119,3.231,0.77,us,us7000e0cv,2021-07-07T18:37:17.040Z,"228 km E of Levuka, Fiji",earthquake,15.9,8.6,0.095,30,reviewed,us,us
2021-04-28T15:25:21.694Z,-29.1429,-176.7861,10,4.8,mb,,113,1.004,1.11,us,us7000dy8f,2021-07-07T18:37:13.040Z,"Kermadec Islands region",earthquake,7.6,1.3,0.101,30,reviewed,us,us
2021-04-28T13:44:00.425Z,-17.6828,-178.6349,557.9,4.2,mb,,119,3.157,0.45,us,us7000dy7g,2021-07-07T18:37:11.040Z,"221 km ENE of Levuka, Fiji",earthquake,11.2,4.7,0.049,114,reviewed,us,us
2021-04-28T10:46:50.961Z,-29.3622,-176.1445,10,4.5,mb,,252,1.563,0.43,us,us7000e0cg,2021-07-07T18:37:06.040Z,"Kermadec Islands region",earthquake,12.3,1.9,0.171,11,reviewed,us,us
2021-04-28T10:26:41.162Z,-28.8616,-176.5928,10,4.5,mb,,228,1.23,0.34,us,us7000e0cr,2021-07-07T18:37:04.040Z,"Kermadec Islands region",earthquake,9.9,1.9,0.163,13,reviewed,us,us
2021-04-28T04:24:32.171Z,-29.5158,-176.7996,10,5,mb,,70,1.022,0.85,us,us7000dy4h,2021-07-07T18:36:55.040Z,"Kermadec Islands region",earthquake,8.1,1.8,0.049,131,reviewed,us,us
2021-04-28T04:08:29.662Z,-18.2304,-179.6332,581.57,4.2,mb,,116,2.254,0.56,us,us7000e0c7,2021-07-07T18:36:54.040Z,"112 km E of Levuka, Fiji",earthquake,13.5,11.5,0.167,10,reviewed,us,us
2021-04-28T03:55:43.357Z,-28.9753,-176.9347,10,4.5,mb,,257,0.91,0.89,us,us7000e0cc,2021-07-07T18:36:53.040Z,"Kermadec Islands region",earthquake,7.1,1.9,0.157,12,reviewed,us,us
2021-04-28T03:29:12.959Z,-15.7885,-177.3362,422.18,4.1,mb,,109,1.656,0.48,us,us7000e0c6,2021-07-07T18:36:53.040Z,"183 km SSE of Alo, Wallis and Futuna",earthquake,9.7,9.2,0.165,10,reviewed,us,us
2021-04-28T03:01:53.077Z,-28.2195,-177.5189,10,4.5,mb,,219,1.083,0.44,us,us7000e0cd,2021-07-07T18:36:52.040Z,"Kermadec Islands region",earthquake,9.9,2,0.181,10,reviewed,us,us
2021-04-28T02:57:26.072Z,-29.2521,-176.7309,10,5.1,mb,,60,1.047,0.57,us,us7000dy3t,2021-07-07T18:36:51.040Z,"Kermadec Islands region",earthquake,7,1.7,0.065,76,reviewed,us,us
2021-04-28T01:21:02.103Z,-22.0924,-179.5491,590.76,4.1,mb,,135,4.878,0.36,us,us7000e0c2,2021-07-07T18:36:46.040Z,"south of the Fiji Islands",earthquake,14.6,8.6,0.151,12,reviewed,us,us
2021-04-27T18:52:01.575Z,-29.1357,-176.6997,10,4.6,mb,,199,1.08,0.53,us,us7000e033,2021-07-07T18:36:39.040Z,"Kermadec Islands region",earthquake,11.3,1.9,0.183,9,reviewed,us,us
2021-04-27T18:46:09.124Z,-20.7724,169.8028,138.66,4.4,mb,,112,2.855,0.99,us,us7000e034,2021-07-07T18:36:38.040Z,"146 km SSE of Isangel, Vanuatu",earthquake,9.7,5.2,0.134,16,reviewed,us,us
2021-04-27T18:37:04.080Z,-28.9062,-176.6714,10,4.3,mb,,264,1.151,0.23,us,us7000e031,2021-07-07T18:36:38.040Z,"Kermadec Islands region",earthquake,12.2,2,0.201,7,reviewed,us,us
2021-04-27T18:28:58.323Z,-29.4163,-176.7657,10,4.9,mb,,57,1.03,0.6,us,us7000dxzc,2021-07-07T18:36:37.040Z,"Kermadec Islands region",earthquake,9.1,1.8,0.055,112,reviewed,us,us
2021-04-27T17:53:06.571Z,-29.7129,-176.877,10,5.3,mww,,41,1.029,0.77,us,us7000dxys,2021-07-07T18:36:35.040Z,"Kermadec Islands region",earthquake,8,1.7,0.068,21,reviewed,us,us
2021-04-27T17:25:07.773Z,-20.3271,-177.6221,517.86,4.5,mb,,130,4.83,0.84,us,us7000dxye,2021-07-07T18:36:32.040Z,"266 km WNW of Haveluloto, Tonga",earthquake,11.2,6.1,0.067,70,reviewed,us,us
2021-04-27T17:15:48.730Z,-29.4915,-176.6858,10,4.9,mb,,68,1.112,0.77,us,us7000dxyp,2021-07-07T18:36:31.040Z,"Kermadec Islands region",earthquake,7.6,1.8,0.059,100,reviewed,us,us
2021-04-27T16:58:27.988Z,-29.0109,-176.8276,10,4.4,mb,,113,0.991,0.85,us,us7000e037,2021-07-07T18:36:29.040Z,"Kermadec Islands region",earthquake,7.9,2,0.19,8,reviewed,us,us
2021-04-27T16:43:10.654Z,-29.4379,-176.784,10,5.1,mb,,61,1.018,0.68,us,us7000dxy2,2021-07-07T18:36:28.040Z,"Kermadec Islands region",earthquake,4.6,1.8,0.045,165,reviewed,us,us
2021-04-27T16:33:34.253Z,-29.1216,-176.8483,13,5.9,mww,,47,0.953,0.97,us,us7000dxxy,2021-07-07T18:36:25.040Z,"Kermadec Islands region",earthquake,9.3,1.8,0.053,34,reviewed,us,us
2021-04-27T15:15:16.760Z,-25.7846,-177.1175,80.74,4.6,mb,,135,3.521,0.78,us,us7000e038,2021-07-07T18:36:20.040Z,"south of the Fiji Islands",earthquake,11.6,4.3,0.112,26,reviewed,us,us
2021-04-27T14:50:10.976Z,-21.0797,-178.1984,489.57,4.3,mb,,138,4.849,0.61,us,us7000e02p,2021-07-07T18:36:18.040Z,"Fiji region",earthquake,11.2,7.1,0.084,40,reviewed,us,us
2021-04-27T13:29:12.901Z,-29.5126,-176.8119,10,4.8,mb,,179,1.01,0.94,us,us7000dxuv,2021-07-07T18:36:15.040Z,"Kermadec Islands region",earthquake,11.5,1.9,0.176,12,reviewed,us,us
2021-04-27T11:20:39.241Z,-29.2842,-176.7788,10,4.4,mb,,199,1.005,0.31,us,us7000e02n,2021-07-07T18:36:09.040Z,"Kermadec Islands region",earthquake,5.5,1.9,0.189,10,reviewed,us,us
2021-04-27T04:59:51.999Z,-17.9813,-176.1514,604.65,4.3,mb,,94,5.524,0.75,us,us7000e02g,2021-07-07T18:35:59.040Z,"240 km WNW of Neiafu, Tonga",earthquake,15.8,9.4,0.133,16,reviewed,us,us
2021-04-27T04:02:12.586Z,-28.3987,-177.7541,10,4.4,mb,,267,0.857,0.53,us,us7000e025,2021-07-07T18:35:59.040Z,"Kermadec Islands region",earthquake,8.3,2,0.144,14,reviewed,us,us
2021-04-27T02:38:32.746Z,-32.6185,-178.876,35,4.6,mb,,84,5.446,0.85,us,us7000e022,2021-07-07T18:35:56.040Z,"south of the Kermadec Islands",earthquake,11.3,1.5,0.146,14,reviewed,us,us
2021-04-27T02:22:57.735Z,-30.8366,-177.796,10,4.7,mb,,136,1.59,0.65,us,us7000e021,2021-07-07T18:35:55.040Z,"Kermadec Islands, New Zealand",earthquake,11.4,1.9,0.159,12,reviewed,us,us
2021-04-27T01:36:51.579Z,-28.2569,-177.8254,10,4.4,mb,,217,0.988,0.26,us,us7000e020,2021-07-07T18:35:54.040Z,"Kermadec Islands region",earthquake,8.8,2,0.17,10,reviewed,us,us
2021-04-27T01:28:06.416Z,-29.0381,-178.6004,10,4.6,mb,,71,0.622,0.82,us,us7000dxqe,2021-07-07T18:35:53.040Z,"Kermadec Islands, New Zealand",earthquake,6.9,1.8,0.126,19,reviewed,us,us
2021-04-27T00:44:55.751Z,-29.3414,-176.8253,10,5,mb,,75,0.968,0.85,us,us7000dxq4,2021-07-07T18:35:53.040Z,"Kermadec Islands region",earthquake,6.3,1.7,0.065,75,reviewed,us,us
2021-04-27T00:35:22.029Z,-29.2593,-176.7036,10,4.7,mb,,187,1.07,0.88,us,us7000e01z,2021-07-07T18:35:52.040Z,"Kermadec Islands region",earthquake,13.4,1.9,0.194,8,reviewed,us,us
2021-04-27T00:23:07.718Z,-19.8765,-177.6121,540.05,4.4,mb,,45,4.621,0.68,us,us7000dxps,2021-07-07T18:35:51.040Z,"287 km WNW of Haveluloto, Tonga",earthquake,8,5.8,0.037,204,reviewed,us,us
2021-04-27T00:11:29.735Z,-29.7992,-176.5028,10,4.4,mb,,187,1.36,1.1,us,us7000e01y,2021-07-07T18:35:51.040Z,"Kermadec Islands region",earthquake,9.5,2,0.24,5,reviewed,us,us
2021-04-26T23:57:21.201Z,-19.8344,-178.0699,525.82,4.1,mb,,138,4.22,0.8,us,us7000dz0g,2021-07-07T18:35:50.040Z,"Fiji region",earthquake,10.9,9.5,0.157,11,reviewed,us,us
2021-04-26T22:43:10.464Z,-28.6143,-176.8407,10,4.6,mb,,249,1.142,0.84,us,us7000dz0k,2021-07-07T18:35:47.040Z,"Kermadec Islands region",earthquake,14.8,2,0.182,9,reviewed,us,us
2021-04-26T21:12:10.826Z,-29.1423,-176.6779,10,5.2,mb,,124,1.098,1.05,us,us7000dxng,2021-07-07T18:35:44.040Z,"Kermadec Islands region",earthquake,5.2,1.6,0.072,63,reviewed,us,us
2021-04-26T21:08:04.169Z,-18.1352,-173.9517,10.23,4.8,mb,,115,4.691,0.4,us,us7000dz0l,2021-07-07T18:35:43.040Z,"57 km N of Neiafu, Tonga",earthquake,11.6,4.3,0.197,9,reviewed,us,us
2021-04-26T21:07:27.653Z,-29.1325,-176.6817,10,5.7,mww,,42,1.096,1,us,us7000dxn6,2021-07-07T18:35:43.040Z,"Kermadec Islands region",earthquake,9,1.8,0.052,36,reviewed,us,us
2021-04-26T19:57:54.228Z,-29.0682,-176.5589,10,4.9,mb,,115,1.211,1.18,us,us7000dxl1,2021-07-07T18:35:41.040Z,"Kermadec Islands region",earthquake,10.8,1.8,0.082,47,reviewed,us,us
2021-04-26T16:30:33.992Z,-30.0044,-177.5719,10,4.6,mb,,109,0.818,0.59,us,us7000dz06,2021-07-07T18:35:35.040Z,"Kermadec Islands, New Zealand",earthquake,8.2,1.7,0.181,15,reviewed,us,us
2021-04-26T13:42:21.701Z,-29.2248,-177.482,56.11,5.2,mww,,60,0.391,0.88,us,us6000e4yi,2021-07-07T18:35:29.040Z,"Kermadec Islands, New Zealand",earthquake,9.2,0.7,0.068,21,reviewed,us,us
2021-04-26T09:20:51.176Z,-21.2648,-178.6064,548.37,4.2,mb,,125,4.71,0.79,us,us7000dyzx,2021-07-07T18:35:21.040Z,"Fiji region",earthquake,13.6,5.5,0.096,34,reviewed,us,us
2021-04-26T08:31:35.918Z,-22.9973,-174.27,10,4.6,mb,,161,8.895,0.83,us,us7000dyzv,2021-07-07T18:35:20.040Z,"197 km SSE of ‘Ohonua, Tonga",earthquake,12.4,1.9,0.193,8,reviewed,us,us
2021-04-26T06:00:50.920Z,-17.9676,-177.9978,593.48,4.1,mb,,123,3.768,0.51,us,us7000dyzq,2021-07-07T18:35:17.040Z,"284 km E of Levuka, Fiji",earthquake,10.6,7.6,0.087,36,reviewed,us,us
2021-04-26T04:26:04.883Z,-29.4225,-176.7335,10,4.6,mb,,187,1.058,0.95,us,us7000dyzm,2021-07-07T18:35:16.040Z,"Kermadec Islands region",earthquake,9.6,1.9,0.152,13,reviewed,us,us
2021-04-26T04:20:41.532Z,-31.6426,-179.9097,415.68,4.3,mb,,131,2.938,0.76,us,us7000dyzl,2021-07-07T18:35:15.040Z,"Kermadec Islands region",earthquake,12.8,5.5,0.142,14,reviewed,us,us
2021-04-26T02:18:08.634Z,-23.1897,171.8919,10,5.2,mb,,57,4.139,1.17,us,us6000e4tn,2021-07-07T18:35:11.040Z,"southeast of the Loyalty Islands",earthquake,5.8,1.7,0.045,159,reviewed,us,us
2021-04-25T22:28:02.196Z,-21.6097,-177.1526,246,6.5,mww,,20,5.931,0.9,us,us6000e4rl,2021-11-29T05:15:21.247Z,"207 km WSW of Haveluloto, Tonga",earthquake,8,1.7,0.038,68,reviewed,us,us
2021-04-25T21:07:08.983Z,-14.9447,-173.2308,10,4.6,mb,,64,1.74,1.03,us,us6000e4rd,2021-07-07T18:35:07.040Z,"Samoa Islands region",earthquake,6.7,1.7,0.114,23,reviewed,us,us
2021-04-25T20:03:10.804Z,-16.1427,-173.9909,10,4.5,mb,,136,3.079,1.21,us,us7000dyxa,2021-07-07T18:35:06.040Z,"29 km SW of Hihifo, Tonga",earthquake,14.2,1.9,0.145,14,reviewed,us,us
2021-04-25T19:44:50.084Z,-32.6746,-179.0897,22.14,4.5,mb,,163,3.561,1.01,us,us7000dyx8,2021-07-07T18:35:05.040Z,"south of the Kermadec Islands",earthquake,12.3,6.5,0.145,15,reviewed,us,us
2021-04-25T18:49:32.709Z,-31.531,-178.8841,10,4.5,mb,,160,2.423,1.04,us,us7000dyx5,2021-07-07T18:35:05.040Z,"Kermadec Islands region",earthquake,12.5,1.9,0.191,8,reviewed,us,us
2021-04-25T18:40:11.696Z,-28.2933,-178.8329,10,4.5,mb,,230,1.236,0.77,us,us7000dyx6,2021-07-07T18:35:04.040Z,"Kermadec Islands region",earthquake,15.2,2,0.313,3,reviewed,us,us
2021-04-25T10:10:07.895Z,-24.2614,179.964,522.98,4,mb,,102,5.308,0.46,us,us7000dywy,2021-07-07T18:34:54.040Z,"south of the Fiji Islands",earthquake,7.8,15,0.173,9,reviewed,us,us
2021-04-25T05:57:02.649Z,-23.6116,171.4787,10,4.2,mb,,132,3.843,0.75,us,us7000dywu,2021-07-07T18:34:48.040Z,"southeast of the Loyalty Islands",earthquake,13,1.9,0.141,14,reviewed,us,us
2021-04-24T22:13:31.996Z,-28.6254,-176.6732,10,4.4,mb,,198,1.262,0.42,us,us7000dyls,2021-07-07T18:34:41.040Z,"Kermadec Islands region",earthquake,8.8,2,0.219,6,reviewed,us,us
2021-04-24T21:29:51.378Z,-23.0384,172.5649,10,4.3,mb,,129,4.741,0.8,us,us7000dyln,2021-07-07T18:34:40.040Z,"southeast of the Loyalty Islands",earthquake,9.9,1.9,0.217,6,reviewed,us,us
2021-04-24T09:56:39.208Z,-32.3689,-177.6993,10,4.7,mb,,176,3.12,0.78,us,us7000dyl8,2021-07-07T18:34:24.040Z,"south of the Kermadec Islands",earthquake,11.1,1.9,0.115,23,reviewed,us,us
2021-04-24T09:02:27.709Z,-29.6127,-176.0609,10,4.2,mb,,258,1.67,0.31,us,us7000dylb,2021-07-07T18:34:21.040Z,"Kermadec Islands region",earthquake,8,2,0.166,11,reviewed,us,us
2021-04-24T08:16:44.281Z,-29.1177,-176.3943,10,4.5,mb,,228,1.348,0.8,us,us7000dyl3,2021-07-07T18:34:17.040Z,"Kermadec Islands region",earthquake,11.4,1.9,0.163,11,reviewed,us,us
2021-04-24T05:30:31.226Z,-29.0649,-176.578,10,4.5,mb,,161,1.195,0.23,us,us7000dykz,2021-07-07T18:34:14.040Z,"Kermadec Islands region",earthquake,9.8,1.9,0.172,10,reviewed,us,us
2021-04-24T05:05:08.322Z,-20.9933,-175.8558,162.76,4.4,mb,,133,6.595,0.69,us,us7000dyl0,2021-07-07T18:34:14.040Z,"69 km WNW of Haveluloto, Tonga",earthquake,14.4,7.6,0.189,9,reviewed,us,us
2021-04-24T02:25:50.067Z,-28.4566,-177.2555,63.9,5,mb,,127,0.983,0.96,us,us7000dykv,2021-07-07T18:34:11.040Z,"Kermadec Islands region",earthquake,11,5.5,0.089,40,reviewed,us,us
2021-04-24T01:14:50.084Z,-29.5172,-176.5817,10,4.7,mb,,146,1.206,1.15,us,us7000dykt,2021-07-07T18:34:09.040Z,"Kermadec Islands region",earthquake,7.4,1.9,0.195,8,reviewed,us,us
2021-04-24T00:58:09.622Z,-25.3705,179.6762,506.95,4.3,mb,,93,4.408,0.66,us,us7000dyks,2021-07-07T18:34:09.040Z,"south of the Fiji Islands",earthquake,13.8,7.2,0.061,77,reviewed,us,us
2021-04-24T00:23:38.164Z,-18.9036,-176.2702,301,6.5,mww,,19,10.405,0.85,us,us6000e47c,2021-12-04T14:31:51.821Z,"225 km WNW of Pangai, Tonga",earthquake,8.8,1.9,0.06,27,reviewed,us,us
2021-04-23T23:46:06.081Z,-20.1874,169.0664,35,4.7,mb,,88,2.846,1.32,us,us6000e470,2021-07-07T18:34:07.040Z,"74 km SSW of Isangel, Vanuatu",earthquake,8,1.9,0.072,59,reviewed,us,us
2021-04-23T23:11:56.428Z,-20.4345,-177.6995,494.61,5.1,mb,,25,4.826,0.86,us,us6000e46r,2021-07-07T18:34:06.040Z,"270 km WNW of Haveluloto, Tonga",earthquake,9.8,5.2,0.024,566,reviewed,us,us
2021-04-23T20:38:22.264Z,-15.7233,-178.127,10,4.4,mb,,124,1.407,0.52,us,us7000dykp,2021-07-07T18:34:03.040Z,"156 km S of Alo, Wallis and Futuna",earthquake,12.8,1.6,0.17,10,reviewed,us,us
2021-04-23T20:10:40.941Z,-28.9603,-177.2737,22.13,4.6,mb,,199,0.639,0.34,us,us7000dykn,2021-07-07T18:34:03.040Z,"Kermadec Islands region",earthquake,11.4,9.1,0.223,7,reviewed,us,us
2021-04-23T18:53:35.366Z,-28.0766,-177.4464,10,4.6,mb,,188,1.239,0.64,us,us7000dyki,2021-07-07T18:34:02.040Z,"Kermadec Islands region",earthquake,12.6,2,0.193,11,reviewed,us,us
2021-04-23T05:37:37.288Z,-25.4169,-175.7465,10,4.4,mb,,124,4.278,0.85,us,us7000dyjx,2021-07-07T18:33:48.040Z,"south of Tonga",earthquake,11.6,1.9,0.19,9,reviewed,us,us
2021-04-23T02:14:47.294Z,-23.3563,-179.7421,549.2,4.9,mb,,70,5.952,1.23,us,us6000e3ue,2021-07-07T18:33:43.040Z,"south of the Fiji Islands",earthquake,10.6,6,0.028,404,reviewed,us,us
2021-04-23T00:52:45.234Z,-29.02,-178.0937,253.57,4.2,mb,,111,11.767,0.73,us,us7000dyjt,2021-07-07T18:33:41.040Z,"Kermadec Islands, New Zealand",earthquake,13.7,9.3,0.146,13,reviewed,us,us
2021-04-22T22:48:18.700Z,-23.4375,-179.7842,532.54,4.3,mb,,122,6.015,0.97,us,us6000e3sy,2021-07-03T16:49:23.040Z,"south of the Fiji Islands",earthquake,14.2,8.7,0.099,29,reviewed,us,us
2021-04-22T20:36:35.894Z,-22.2898,-179.3543,584.82,4.3,mb,,158,5.136,0.61,us,us7000dy9l,2021-07-03T16:50:05.040Z,"south of the Fiji Islands",earthquake,13,8.4,0.16,11,reviewed,us,us
2021-04-22T19:53:30.907Z,-22.7446,-179.4332,572.67,4.5,mb,,158,5.505,0.67,us,us6000e3rz,2021-07-03T16:49:20.040Z,"south of the Fiji Islands",earthquake,14,6,0.089,37,reviewed,us,us
2021-04-22T19:27:32.054Z,-18.3455,-175.0722,153.63,4.6,mb,,144,5.427,0.54,us,us7000dy9s,2021-07-03T16:50:07.040Z,"119 km WNW of Neiafu, Tonga",earthquake,11.2,5.9,0.129,18,reviewed,us,us
2021-04-22T16:39:37.817Z,-17.9499,-172.8797,10,4.6,mb,,164,4.154,0.81,us,us7000dy9p,2021-07-03T16:50:06.040Z,"140 km NE of Neiafu, Tonga",earthquake,5.3,1.9,0.126,20,reviewed,us,us
2021-04-22T08:55:26.584Z,-19.7117,-177.733,567.87,4.5,mb,,127,4.446,0.61,us,us6000e3lj,2021-07-03T16:49:02.040Z,"Fiji region",earthquake,13.4,9.4,0.077,50,reviewed,us,us
2021-04-22T08:03:41.012Z,-17.8535,-178.5743,568.25,4.1,mb,,113,3.215,0.72,us,us6000e3l5,2021-07-03T16:49:02.040Z,"224 km E of Levuka, Fiji",earthquake,14.1,8.9,0.077,46,reviewed,us,us
2021-04-22T03:09:10.410Z,-33.8667,179.688,10,4.5,mb,,145,3.855,0.77,us,us7000dy9a,2021-07-03T16:50:02.040Z,"south of the Kermadec Islands",earthquake,7.7,1.7,0.157,12,reviewed,us,us
2021-04-21T22:31:56.941Z,-22.696,172.7567,10,4.5,mb,,165,4.905,0.41,us,us7000dxxc,2021-07-03T16:49:59.040Z,"southeast of the Loyalty Islands",earthquake,13.8,1.9,0.157,12,reviewed,us,us
2021-04-21T21:49:47.770Z,-21.0297,-177.1479,292.18,4.9,mb,,117,5.585,0.72,us,us6000e3id,2021-07-03T16:48:57.040Z,"201 km W of Haveluloto, Tonga",earthquake,10.7,6.2,0.063,79,reviewed,us,us
2021-04-21T10:05:13.799Z,-19.873,170.0886,10,4.8,mb,,167,3.675,0.51,us,us7000dxwy,2021-07-03T16:49:56.040Z,"92 km ESE of Isangel, Vanuatu",earthquake,9,1.8,0.093,36,reviewed,us,us
2021-04-21T09:00:27.686Z,-28.6478,-176.4503,10,4.5,mb,,206,11.344,0.44,us,us7000dxwj,2021-07-03T16:49:53.040Z,"Kermadec Islands region",earthquake,10.7,2,0.128,19,reviewed,us,us
2021-04-21T07:45:10.173Z,-24.7213,-179.9743,511.85,4.4,mb,,143,7.181,0.5,us,us7000dxwa,2021-07-03T16:49:51.040Z,"south of the Fiji Islands",earthquake,14.4,11.4,0.202,9,reviewed,us,us
2021-04-21T00:24:47.382Z,-16.6093,-174.9134,304.6,4.2,mb,,131,3.847,0.81,us,us7000dxw0,2021-07-03T16:49:50.040Z,"139 km WSW of Hihifo, Tonga",earthquake,15,4.8,0.128,17,reviewed,us,us
2021-04-20T19:21:07.000Z,-24.1314,-179.6771,491.96,4.5,mb,,47,6.699,0.94,us,us6000e513,2021-07-03T16:49:47.040Z,"south of the Fiji Islands",earthquake,10.6,6,0.071,63,reviewed,us,us
2021-04-20T17:31:20.258Z,-29.7452,-178.4039,10,4.3,mb,,140,0.648,0.36,us,us6000e50z,2021-07-03T16:49:45.040Z,"Kermadec Islands, New Zealand",earthquake,9.8,2,0.168,11,reviewed,us,us
2021-04-20T15:12:03.877Z,-18.154,-178.3161,587.67,4.4,mb,,116,3.48,0.56,us,us6000e37x,2021-07-03T16:48:44.040Z,"250 km E of Levuka, Fiji",earthquake,11.6,7.2,0.043,157,reviewed,us,us
2021-04-20T13:15:11.598Z,-31.581,179.5964,440.07,4.2,mb,,129,3.16,0.42,us,us6000e510,2021-07-03T16:49:46.040Z,"Kermadec Islands region",earthquake,13,10.5,0.146,13,reviewed,us,us
2021-04-20T13:04:11.124Z,-31.5717,-177.5425,10,4.6,mb,,97,2.343,1.05,us,us6000e50u,2021-07-03T16:49:44.040Z,"Kermadec Islands region",earthquake,14.5,1.9,0.193,9,reviewed,us,us
2021-04-20T11:45:51.017Z,-20.285,-177.7948,510.05,4.2,mb,,137,4.67,0.35,us,us6000e50y,2021-07-03T16:49:45.040Z,"285 km WNW of Haveluloto, Tonga",earthquake,11,9.8,0.146,13,reviewed,us,us
2021-04-20T10:48:57.050Z,-25.0237,179.8044,512.6,4.5,mb,,77,4.664,0.72,us,us6000e364,2021-07-03T16:48:42.040Z,"south of the Fiji Islands",earthquake,9.9,5.6,0.054,101,reviewed,us,us
2021-04-20T10:24:23.593Z,-28.749,-176.708,10,4.7,mb,,85,1.178,0.43,us,us6000e50t,2021-07-03T16:49:43.040Z,"Kermadec Islands region",earthquake,7.5,1.9,0.13,18,reviewed,us,us
2021-04-19T20:01:00.254Z,-16.6914,-177.9053,545.53,4.4,mb,,227,4.002,0.46,us,us6000e41h,2021-07-03T16:49:38.040Z,"264 km S of Alo, Wallis and Futuna",earthquake,13.4,13.9,0.161,14,reviewed,us,us
2021-04-19T15:31:05.525Z,-18.5963,-179.3083,566.65,4,mb,,173,2.648,0.48,us,us6000e41c,2021-07-03T16:49:36.040Z,"156 km ESE of Levuka, Fiji",earthquake,19.9,16.4,0.212,8,reviewed,us,us
