Date,Country,State,Location,Pure Gold (24 k),Standard Gold (22 K)
9/4/2015,India,Tamilnadu,Chennai,2676,2503
9/5/2015,India,Tamilnadu,Chennai,2678,2504
9/7/2015,India,Tamilnadu,Chennai,2682,2508
9/8/2015,India,Tamilnadu,Chennai,2671,2497
9/9/2015,India,Tamilnadu,Chennai,2663,2490
9/10/2015,India,Tamilnadu,Chennai,2636,2465
9/11/2015,India,Tamilnadu,Chennai,2639,2467
9/12/2015,India,Tamilnadu,Chennai,2627,2456
9/13/2015,India,Tamilnadu,Chennai,2627,2456
9/14/2015,India,Tamilnadu,Chennai,2633,2462
9/15/2015,India,Tamilnadu,Chennai,2629,2458
9/16/2015,India,Tamilnadu,Chennai,2632,2461
9/17/2015,India,Tamilnadu,Chennai,2658,2485
9/18/2015,India,Tamilnadu,Chennai,2670,2496
9/19/2015,India,Tamilnadu,Chennai,2672,2498
9/20/2015,India,Tamilnadu,Chennai,2672,2498
9/21/2015,India,Tamilnadu,Chennai,2672,2498
9/22/2015,India,Tamilnadu,Chennai,2665,2492
9/23/2015,India,Tamilnadu,Chennai,2652,2480
9/24/2015,India,Tamilnadu,Chennai,2675,2501
9/25/2015,India,Tamilnadu,Chennai,2708,2532
9/26/2015,India,Tamilnadu,Chennai,2702,2526
9/27/2015,India,Tamilnadu,Chennai,2702,2526
9/28/2015,India,Tamilnadu,Chennai,2685,2510
9/29/2015,India,Tamilnadu,Chennai,2652,2480
9/30/2015,India,Tamilnadu,Chennai,2640,2468
10/1/2015,India,Tamilnadu,Chennai,2622,2452
10/2/2015,India,Tamilnadu,Chennai,2624,2453
10/3/2015,India,Tamilnadu,Chennai,2666,2493
10/4/2015,India,Tamilnadu,Chennai,2666,2493
10/5/2015,India,Tamilnadu,Chennai,2657,2484
10/6/2015,India,Tamilnadu,Chennai,2662,2489
10/7/2015,India,Tamilnadu,Chennai,2676,2502
10/8/2015,India,Tamilnadu,Chennai,2663,2490
10/9/2015,India,Tamilnadu,Chennai,2673,2499
10/10/2015,India,Tamilnadu,Chennai,2675,2501
10/11/2015,India,Tamilnadu,Chennai,2675,2501
10/12/2015,India,Tamilnadu,Chennai,2702,2526
10/13/2015,India,Tamilnadu,Chennai,2686,2511
10/14/2015,India,Tamilnadu,Chennai,2725,2548
10/15/2015,India,Tamilnadu,Chennai,2734,2556
10/16/2015,India,Tamilnadu,Chennai,2724,2547
10/17/2015,India,Tamilnadu,Chennai,2731,2553
10/18/2015,India,Tamilnadu,Chennai,2731,2553
10/19/2015,India,Tamilnadu,Chennai,2713,2537
10/20/2015,India,Tamilnadu,Chennai,2721,2544
10/21/2015,India,Tamilnadu,Chennai,2732,2554
10/22/2015,India,Tamilnadu,Chennai,2711,2535
10/23/2015,India,Tamilnadu,Chennai,2721,2544
10/24/2015,India,Tamilnadu,Chennai,2702,2526
10/25/2015,India,Tamilnadu,Chennai,2702,2526
10/26/2015,India,Tamilnadu,Chennai,2704,2528
10/27/2015,India,Tamilnadu,Chennai,2707,2531
10/28/2015,India,Tamilnadu,Chennai,2724,2547
10/29/2015,India,Tamilnadu,Chennai,2708,2532
10/30/2015,India,Tamilnadu,Chennai,2685,2510
10/31/2015,India,Tamilnadu,Chennai,2676,2502
11/1/2015,India,Tamilnadu,Chennai,2676,2502
11/2/2015,India,Tamilnadu,Chennai,2682,2508
11/3/2015,India,Tamilnadu,Chennai,2661,2488
11/4/2015,India,Tamilnadu,Chennai,2636,2465
11/5/2015,India,Tamilnadu,Chennai,2624,2453
11/6/2015,India,Tamilnadu,Chennai,2626,2455
11/7/2015,India,Tamilnadu,Chennai,2608,2438
11/8/2015,India,Tamilnadu,Chennai,2608,2438
11/9/2015,India,Tamilnadu,Chennai,2626,2455
11/10/2015,India,Tamilnadu,Chennai,2626,2455
11/11/2015,India,Tamilnadu,Chennai,2609,2439
11/12/2015,India,Tamilnadu,Chennai,2595,2426
11/13/2015,India,Tamilnadu,Chennai,2584,2416
11/14/2015,India,Tamilnadu,Chennai,2584,2416
11/15/2015,India,Tamilnadu,Chennai,2584,2416
11/16/2015,India,Tamilnadu,Chennai,2593,2424
11/17/2015,India,Tamilnadu,Chennai,2570,2403
11/18/2015,India,Tamilnadu,Chennai,2557,2391
11/19/2015,India,Tamilnadu,Chennai,2563,2396
11/20/2015,India,Tamilnadu,Chennai,2581,2413
11/21/2015,India,Tamilnadu,Chennai,2571,2404
11/22/2015,India,Tamilnadu,Chennai,2571,2404
11/23/2015,India,Tamilnadu,Chennai,2564,2397
11/24/2015,India,Tamilnadu,Chennai,2572,2405
11/25/2015,India,Tamilnadu,Chennai,2573,2406
11/26/2015,India,Tamilnadu,Chennai,2573,2406
11/27/2015,India,Tamilnadu,Chennai,2569,2402
11/28/2015,India,Tamilnadu,Chennai,2554,2388
11/29/2015,India,Tamilnadu,Chennai,2554,2388
11/30/2015,India,Tamilnadu,Chennai,2544,2379
12/1/2015,India,Tamilnadu,Chennai,2565,2398
12/2/2015,India,Tamilnadu,Chennai,2561,2395
12/3/2015,India,Tamilnadu,Chennai,2521,2357
12/4/2015,India,Tamilnadu,Chennai,2545,2380
12/5/2015,India,Tamilnadu,Chennai,2598,2429
12/6/2015,India,Tamilnadu,Chennai,2598,2429
12/7/2015,India,Tamilnadu,Chennai,2593,2424
12/8/2015,India,Tamilnadu,Chennai,2572,2405
12/9/2015,India,Tamilnadu,Chennai,2581,2413
12/10/2015,India,Tamilnadu,Chennai,2573,2406
12/11/2015,India,Tamilnadu,Chennai,2562,2395
12/12/2015,India,Tamilnadu,Chennai,2593,2424
12/13/2015,India,Tamilnadu,Chennai,2593,2424
12/14/2015,India,Tamilnadu,Chennai,2570,2403
12/15/2015,India,Tamilnadu,Chennai,2559,2393
12/16/2015,India,Tamilnadu,Chennai,2558,2392
12/17/2015,India,Tamilnadu,Chennai,2555,2389
12/18/2015,India,Tamilnadu,Chennai,2526,2362
12/19/2015,India,Tamilnadu,Chennai,2548,2382
12/20/2015,India,Tamilnadu,Chennai,2548,2382
12/21/2015,India,Tamilnadu,Chennai,2559,2393
12/22/2015,India,Tamilnadu,Chennai,2573,2406
12/23/2015,India,Tamilnadu,Chennai,2553,2387
12/24/2015,India,Tamilnadu,Chennai,2553,2387
12/25/2015,India,Tamilnadu,Chennai,2565,2398
12/26/2015,India,Tamilnadu,Chennai,2565,2398
12/27/2015,India,Tamilnadu,Chennai,2565,2398
12/28/2015,India,Tamilnadu,Chennai,2556,2390
12/29/2015,India,Tamilnadu,Chennai,2560,2394
12/30/2015,India,Tamilnadu,Chennai,2554,2388
12/31/2015,India,Tamilnadu,Chennai,2534,2369
1/1/2016,India,Tamilnadu,Chennai,2538,2373
1/2/2016,India,Tamilnadu,Chennai,2538,2373
1/3/2016,India,Tamilnadu,Chennai,2538,2373
1/4/2016,India,Tamilnadu,Chennai,2569,2402
1/5/2016,India,Tamilnadu,Chennai,2586,2418
1/6/2016,India,Tamilnadu,Chennai,2601,2432
1/7/2016,India,Tamilnadu,Chennai,2629,2458
1/8/2016,India,Tamilnadu,Chennai,2626,2455
1/9/2016,India,Tamilnadu,Chennai,2635,2464
1/10/2016,India,Tamilnadu,Chennai,2635,2464
1/11/2016,India,Tamilnadu,Chennai,2632,2461
1/12/2016,India,Tamilnadu,Chennai,2630,2459
1/13/2016,India,Tamilnadu,Chennai,2593,2424
1/14/2016,India,Tamilnadu,Chennai,2631,2460
1/15/2016,India,Tamilnadu,Chennai,2630,2459
1/16/2016,India,Tamilnadu,Chennai,2654,2481
1/17/2016,India,Tamilnadu,Chennai,2654,2481
1/18/2016,India,Tamilnadu,Chennai,2642,2470
1/19/2016,India,Tamilnadu,Chennai,2643,2471
1/20/2016,India,Tamilnadu,Chennai,2655,2482
1/21/2016,India,Tamilnadu,Chennai,2676,2502
1/22/2016,India,Tamilnadu,Chennai,2658,2485
1/23/2016,India,Tamilnadu,Chennai,2660,2487
1/24/2016,India,Tamilnadu,Chennai,2660,2487
1/25/2016,India,Tamilnadu,Chennai,2678,2504
1/26/2016,India,Tamilnadu,Chennai,2708,2532
1/27/2016,India,Tamilnadu,Chennai,2716,2539
1/28/2016,India,Tamilnadu,Chennai,2719,2542
1/29/2016,India,Tamilnadu,Chennai,2698,2523
1/30/2016,India,Tamilnadu,Chennai,2710,2534
1/31/2016,India,Tamilnadu,Chennai,2710,2534
2/1/2016,India,Tamilnadu,Chennai,2720,2543
2/2/2016,India,Tamilnadu,Chennai,2735,2557
2/3/2016,India,Tamilnadu,Chennai,2740,2562
2/4/2016,India,Tamilnadu,Chennai,2769,2589
2/5/2016,India,Tamilnadu,Chennai,2783.5,2603
2/6/2016,India,Tamilnadu,Chennai,2813,2630
2/7/2016,India,Tamilnadu,Chennai,2813,2630
2/8/2016,India,Tamilnadu,Chennai,2814.5,2632
2/9/2016,India,Tamilnadu,Chennai,2853,2668
2/10/2016,India,Tamilnadu,Chennai,2837.5,2653
2/11/2016,India,Tamilnadu,Chennai,2837.5,2653
2/12/2016,India,Tamilnadu,Chennai,2960.5,2768
2/13/2016,India,Tamilnadu,Chennai,2936,2745
2/14/2016,India,Tamilnadu,Chennai,2936,2745
2/15/2016,India,Tamilnadu,Chennai,2888.5,2701
2/16/2016,India,Tamilnadu,Chennai,2896.5,2708
2/17/2016,India,Tamilnadu,Chennai,2885,2697
2/18/2016,India,Tamilnadu,Chennai,2918,2728
2/19/2016,India,Tamilnadu,Chennai,2963,2770
2/20/2016,India,Tamilnadu,Chennai,2973,2780
2/21/2016,India,Tamilnadu,Chennai,2973,2780
2/22/2016,India,Tamilnadu,Chennai,2928,2738
2/23/2016,India,Tamilnadu,Chennai,2946,2730
2/24/2016,India,Tamilnadu,Chennai,2960,2743
2/25/2016,India,Tamilnadu,Chennai,2984,2765
2/26/2016,India,Tamilnadu,Chennai,2974,2756
2/27/2016,India,Tamilnadu,Chennai,2960,2743
2/28/2016,India,Tamilnadu,Chennai,2960,2743
2/29/2016,India,Tamilnadu,Chennai,2984,2765
3/1/2016,India,Tamilnadu,Chennai,2976,2758
3/2/2016,India,Tamilnadu,Chennai,2976,2758
3/3/2016,India,Tamilnadu,Chennai,2976,2758
3/4/2016,India,Tamilnadu,Chennai,2976,2758
3/5/2016,India,Tamilnadu,Chennai,2976,2758
3/6/2016,India,Tamilnadu,Chennai,2976,2758
3/7/2016,India,Tamilnadu,Chennai,2970,2777
3/8/2016,India,Tamilnadu,Chennai,2991,2797
3/9/2016,India,Tamilnadu,Chennai,2991,2797
3/10/2016,India,Tamilnadu,Chennai,2991,2797
3/11/2016,India,Tamilnadu,Chennai,2679,2505
3/12/2016,India,Tamilnadu,Chennai,2989,2795
3/13/2016,India,Tamilnadu,Chennai,2989,2795
3/14/2016,India,Tamilnadu,Chennai,2950,2702
3/15/2016,India,Tamilnadu,Chennai,2937,2746
3/16/2016,India,Tamilnadu,Chennai,2926,2736
3/17/2016,India,Tamilnadu,Chennai,2926,2736
3/18/2016,India,Tamilnadu,Chennai,2949,2757
3/19/2016,India,Tamilnadu,Chennai,2940,2749
3/20/2016,India,Tamilnadu,Chennai,2940,2749
3/21/2016,India,Tamilnadu,Chennai,2914,2725
3/22/2016,India,Tamilnadu,Chennai,2943,2752
3/23/2016,India,Tamilnadu,Chennai,2910,2721
3/24/2016,India,Tamilnadu,Chennai,2892,2704
3/25/2016,India,Tamilnadu,Chennai,2896,2708
3/26/2016,India,Tamilnadu,Chennai,2896,2708
3/27/2016,India,Tamilnadu,Chennai,2896,2708
3/28/2016,India,Tamilnadu,Chennai,2874,2687
3/29/2016,India,Tamilnadu,Chennai,2875,2688
3/30/2016,India,Tamilnadu,Chennai,2910,2721
3/31/2016,India,Tamilnadu,Chennai,2891,2703
4/1/2016,India,Tamilnadu,Chennai,2890,2702
4/2/2016,India,Tamilnadu,Chennai,2877,2690
4/3/2016,India,Tamilnadu,Chennai,2877,2690
4/4/2016,India,Tamilnadu,Chennai,2869,2683
4/5/2016,India,Tamilnadu,Chennai,2915,2726
4/6/2016,India,Tamilnadu,Chennai,2910,2721
4/7/2016,India,Tamilnadu,Chennai,2931,2740
4/8/2016,India,Tamilnadu,Chennai,2923,2733
4/9/2016,India,Tamilnadu,Chennai,2944,2753
4/10/2016,India,Tamilnadu,Chennai,2944,2753
4/11/2016,India,Tamilnadu,Chennai,2950,2758
4/12/2016,India,Tamilnadu,Chennai,2975,2782
4/13/2016,India,Tamilnadu,Chennai,2949,2757
4/14/2016,India,Tamilnadu,Chennai,2963,2770
4/15/2016,India,Tamilnadu,Chennai,2937,2746
4/16/2016,India,Tamilnadu,Chennai,2957,2765
4/17/2016,India,Tamilnadu,Chennai,2957,2765
4/18/2016,India,Tamilnadu,Chennai,2960,2768
4/19/2016,India,Tamilnadu,Chennai,2968,2775
4/20/2016,India,Tamilnadu,Chennai,2972,2779
4/21/2016,India,Tamilnadu,Chennai,2998,2803
4/22/2016,India,Tamilnadu,Chennai,2980,2786
4/23/2016,India,Tamilnadu,Chennai,2958,2766
4/24/2016,India,Tamilnadu,Chennai,2958,2766
4/25/2016,India,Tamilnadu,Chennai,2962,2769
4/26/2016,India,Tamilnadu,Chennai,2959,2767
4/27/2016,India,Tamilnadu,Chennai,2977,2783
4/28/2016,India,Tamilnadu,Chennai,3000,2805
4/29/2016,India,Tamilnadu,Chennai,3036,2839
4/30/2016,India,Tamilnadu,Chennai,3069,2870
5/1/2016,India,Tamilnadu,Chennai,3069,2870
5/2/2016,India,Tamilnadu,Chennai,3076,2876
5/3/2016,India,Tamilnadu,Chennai,3075,2875
5/4/2016,India,Tamilnadu,Chennai,3048,2850
5/5/2016,India,Tamilnadu,Chennai,3039,2841
