Date(UTC),UnixTimeStamp,Value
1/18/2017,1484697600,1583
1/19/2017,1484784000,1552
1/20/2017,1484870400,1609
1/21/2017,1484956800,1504
1/22/2017,1485043200,1616
1/23/2017,1485129600,1612
1/24/2017,1485216000,1754
1/25/2017,1485302400,1644
1/26/2017,1485388800,1673
1/27/2017,1485475200,1658
1/28/2017,1485561600,1628
1/29/2017,1485648000,1523
1/30/2017,1485734400,1579
1/31/2017,1485820800,1539
2/1/2017,1485907200,1607
2/2/2017,1485993600,1578
2/3/2017,1486080000,1568
2/4/2017,1486166400,1560
2/5/2017,1486252800,1614
2/6/2017,1486339200,1606
2/7/2017,1486425600,1827
2/8/2017,1486512000,1764
2/9/2017,1486598400,1630
2/10/2017,1486684800,1735
2/11/2017,1486771200,1594
2/12/2017,1486857600,1571
2/13/2017,1486944000,1823
2/14/2017,1487030400,1914
2/15/2017,1487116800,1818
2/16/2017,1487203200,1661
2/17/2017,1487289600,1661
2/18/2017,1487376000,1773
2/19/2017,1487462400,1635
2/20/2017,1487548800,1696
2/21/2017,1487635200,1989
2/22/2017,1487721600,1790
2/23/2017,1487808000,1667
2/24/2017,1487894400,1778
2/25/2017,1487980800,1761
2/26/2017,1488067200,1713
2/27/2017,1488153600,1819
2/28/2017,1488240000,1935
3/1/2017,1488326400,2235
3/2/2017,1488412800,2209
3/3/2017,1488499200,2084
3/4/2017,1488585600,1860
3/5/2017,1488672000,1821
3/6/2017,1488758400,1808
3/7/2017,1488844800,1963
3/8/2017,1488931200,1800
3/9/2017,1489017600,2403
3/10/2017,1489104000,2190
3/11/2017,1489190400,2014
3/12/2017,1489276800,2043
3/13/2017,1489363200,2452
3/14/2017,1489449600,2433
3/15/2017,1489536000,2456
3/16/2017,1489622400,3071
3/17/2017,1489708800,2880
3/18/2017,1489795200,2513
3/19/2017,1489881600,2396
3/20/2017,1489968000,2316
3/21/2017,1490054400,2507
3/22/2017,1490140800,2368
3/23/2017,1490227200,2513
3/24/2017,1490313600,2557
3/25/2017,1490400000,2428
3/26/2017,1490486400,2375
3/27/2017,1490572800,2896
3/28/2017,1490659200,2543
3/29/2017,1490745600,2744
3/30/2017,1490832000,2853
3/31/2017,1490918400,2949
4/1/2017,1491004800,2403
4/2/2017,1491091200,2669
4/3/2017,1491177600,2788
4/4/2017,1491264000,2518
4/5/2017,1491350400,2558
4/6/2017,1491436800,2799
4/7/2017,1491523200,2776
4/8/2017,1491609600,2249
4/9/2017,1491696000,2358
4/10/2017,1491782400,2460
4/11/2017,1491868800,2377
4/12/2017,1491955200,2697
4/13/2017,1492041600,2589
4/14/2017,1492128000,2451
4/15/2017,1492214400,2348
4/16/2017,1492300800,2220
4/17/2017,1492387200,2309
4/18/2017,1492473600,2603
4/19/2017,1492560000,2664
4/20/2017,1492646400,2581
4/21/2017,1492732800,2691
4/22/2017,1492819200,2429
4/23/2017,1492905600,2393
4/24/2017,1492992000,2553
4/25/2017,1493078400,2803
4/26/2017,1493164800,2724
4/27/2017,1493251200,3095
4/28/2017,1493337600,3178
4/29/2017,1493424000,2793
4/30/2017,1493510400,3064
5/1/2017,1493596800,3544
5/2/2017,1493683200,3461
5/3/2017,1493769600,3028
5/4/2017,1493856000,3351
5/5/2017,1493942400,3171
5/6/2017,1494028800,2934
5/7/2017,1494115200,3322
5/8/2017,1494201600,3409
5/9/2017,1494288000,3376
5/10/2017,1494374400,3227
5/11/2017,1494460800,3352
5/12/2017,1494547200,3154
5/13/2017,1494633600,3065
