"date","close","volume","open","high","low"
"2017/05/22","119.9000","5119866.0000","119.6300","120.1400","119.5800"
"2017/05/19","119.4000","6786236.0000","119.3900","119.5450","118.8800"
"2017/05/18","118.8100","10338070.0000","119.7700","119.8400","118.5600"
"2017/05/17","119.7900","13903670.0000","119.3600","120.0200","119.2700"
"2017/05/16","117.6500","4886427.0000","117.4500","117.9100","117.4000"
"2017/05/15","117.1400","4481661.0000","117.5200","117.5400","116.9900"
"2017/05/12","116.8300","5432362.0000","117.0700","117.1600","116.7300"
"2017/05/11","116.5000","6269293.0000","116.2100","116.8450","116.1850"
"2017/05/10","116.0400","4289058.0000","116.4200","116.4999","115.8600"
"2017/05/09","116.0500","6731322.0000","116.1800","116.2400","115.5600"
"2017/05/08","116.7500","5399231.0000","117.0300","117.1400","116.6800"
"2017/05/05","117.0100","7126700.0000","116.8600","117.0700","116.6800"
"2017/05/04","116.7900","12402920.0000","116.8100","117.2800","116.6300"
"2017/05/03","117.9800","10807160.0000","119.1800","119.3400","117.9200"
"2017/05/02","119.6500","4899155.0000","119.3000","119.6500","119.2400"
"2017/05/01","119.6700","9331190.0000","120.2100","120.7500","119.3500"
"2017/04/28","120.7700","9131642.0000","120.3400","120.7700","120.2700"
"2017/04/27","120.3900","8263984.0000","120.4200","120.5975","119.9700"
"2017/04/26","120.8400","9754266.0000","120.2100","120.9600","119.8700"
"2017/04/25","120.2500","10340900.0000","120.5300","120.8700","120.0500"
"2017/04/24","121.4800","11038030.0000","120.7700","121.5100","120.6601"
"2017/04/21","122.3100","15583220.0000","122.1400","122.6100","121.7300"
"2017/04/20","121.9600","11782670.0000","121.8200","122.1700","121.5000"
"2017/04/19","121.7300","8465571.0000","122.2500","122.2600","121.2800"
"2017/04/18","122.8200","10900520.0000","122.4300","123.0292","121.7300"
"2017/04/17","122.2400","8467345.0000","122.5500","123.0700","121.9900"
"2017/04/13","122.6000","9889439.0000","122.5400","122.6500","122.0300"
"2017/04/12","122.0200","9478184.0000","121.3800","122.2200","121.1400"
"2017/04/11","121.1900","12445820.0000","120.3300","121.4000","120.2900"
"2017/04/10","119.4600","4621565.0000","119.0400","119.6900","118.8500"
"2017/04/07","119.4600","12349940.0000","120.3000","120.6700","119.1400"
"2017/04/06","119.1800","4607204.0000","119.2200","119.4200","118.9750"
"2017/04/05","119.6200","8096792.0000","118.6200","119.6300","118.4000"
"2017/04/04","119.6200","4686797.0000","119.5900","119.7700","119.3800"
"2017/04/03","119.3500","6079961.0000","118.6900","119.3700","118.6700"
"2017/03/31","118.7200","8519441.0000","118.6100","119.0800","118.4600"
"2017/03/30","118.4700","6892703.0000","118.7700","119.1200","118.3200"
"2017/03/29","119.3300","4910528.0000","119.2200","119.4500","119.0470"
"2017/03/28","119.0400","7111597.0000","119.7400","119.8300","118.7800"
"2017/03/27","119.5300","8518559.0000","119.9300","120.0800","119.2700"
"2017/03/24","118.8600","6876585.0000","118.5000","119.2100","118.3900"
"2017/03/23","118.6700","6194525.0000","119.1500","119.2500","118.3200"
"2017/03/22","118.8300","7282863.0000","118.8700","119.1500","118.6800"
"2017/03/21","118.5400","9560492.0000","117.7700","118.8000","117.7600"
"2017/03/20","117.5645","3993302.0000","117.3100","117.5950","117.2050"
"2017/03/17","116.9900","4682669.0000","117.0400","117.2700","116.9100"
"2017/03/16","116.7300","9318830.0000","117.2700","117.2900","116.6900"
"2017/03/15","116.2500","13511580.0000","114.2900","116.2500","114.0200"
"2017/03/14","114.1200","5300325.0000","114.5400","115.0100","114.0250"
"2017/03/13","114.7400","5804271.0000","114.6300","114.9100","114.5050"
"2017/03/10","114.7200","7927573.0000","114.4500","114.7300","114.1300"
"2017/03/09","114.4700","6408618.0000","114.7800","115.0250","114.4050"
"2017/03/08","115.0600","7602809.0000","114.9900","115.3600","114.9450"
"2017/03/07","115.7800","6800415.0000","116.1300","116.2500","115.6150"
"2017/03/06","116.7200","4877188.0000","117.3500","117.3500","116.6300"
"2017/03/03","117.5100","10661400.0000","116.9500","117.7300","116.4400"
"2017/03/02","117.5800","10967290.0000","117.7600","118.3400","117.2250"
"2017/03/01","119.0600","8677217.0000","117.9800","119.1200","117.9500"
"2017/02/28","119.2300","8661129.0000","119.7100","119.8400","118.8200"
"2017/02/27","119.1200","9248120.0000","119.7300","120.4000","119.1200"
"2017/02/24","119.7000","9808003.0000","119.7400","119.8800","119.2500"
"2017/02/23","118.9400","7490222.0000","118.7600","119.1550","118.6750"
"2017/02/22","117.9100","6053992.0000","117.8600","118.0200","117.2400"
"2017/02/21","117.7500","6164574.0000","117.0400","118.0000","116.7700"
"2017/02/17","117.6800","7336691.0000","118.1900","118.4000","117.6201"
"2017/02/16","118.0800","6377285.0000","117.9300","118.3500","117.8300"
"2017/02/15","117.4500","7079663.0000","116.3300","117.4800","116.2466"
"2017/02/14","116.9300","6924836.0000","117.5100","117.5600","116.3800"
"2017/02/13","116.8000","7350382.0000","116.7300","116.9500","116.1500"
"2017/02/10","117.6000","9070910.0000","116.6800","117.8600","116.6700"
"2017/02/09","117.2900","8159379.0000","118.3200","118.5800","117.2000"
"2017/02/08","118.1900","9626259.0000","118.0900","118.5900","117.8100"
"2017/02/07","117.4600","8612292.0000","117.3100","117.7400","117.2000"
"2017/02/06","117.7000","8534194.0000","117.0700","117.7400","116.7400"
"2017/02/03","116.1300","9455241.0000","115.7300","116.3650","115.7100"
"2017/02/02","115.8400","7185793.0000","116.2600","116.5700","115.6250"
"2017/02/01","115.2000","6930587.0000","114.6600","115.4500","114.1400"
"2017/01/31","115.5500","10406170.0000","115.2700","115.8173","115.1800"
"2017/01/30","113.9700","7679592.0000","113.6100","114.3000","113.5350"
"2017/01/27","113.4900","6705609.0000","112.9300","113.5450","112.8100"
"2017/01/26","113.2600","5388797.0000","113.2400","113.5050","112.8300"
"2017/01/25","114.3200","6690739.0000","114.1400","114.4400","113.6800"
"2017/01/24","115.2700","5797178.0000","115.6900","116.0200","114.9400"
"2017/01/23","115.7900","6345290.0000","115.5100","116.1700","115.2000"
"2017/01/20","115.0500","12260920.0000","114.6500","115.7600","114.3200"
"2017/01/19","114.7700","6433824.0000","114.3200","114.9600","113.9350"
"2017/01/18","114.8700","6480245.0000","115.7400","115.9200","114.5600"
"2017/01/17","115.8500","9134686.0000","115.8900","115.9600","115.4950"
"2017/01/13","114.2100","7259550.0000","113.6500","114.3100","113.1900"
"2017/01/12","113.9100","8454911.0000","114.5200","114.9300","113.8050"
"2017/01/11","113.5000","9916078.0000","112.8700","114.1900","112.1700"
"2017/01/10","113.1500","6087731.0000","112.9400","113.4500","112.6350"
"2017/01/09","112.6700","5672694.0000","112.3900","113.0399","112.1800"
"2017/01/06","111.7500","7685211.0000","111.8100","112.3800","111.5700"
"2017/01/05","112.5800","9605598.0000","112.1600","112.9400","112.0700"
"2017/01/04","110.8600","4882819.0000","111.0600","111.2200","110.6100"
"2017/01/03","110.4700","7526109.0000","109.6200","111.0000","109.3700"
"2016/12/30","109.6100","8856540.0000","110.3800","110.6200","109.5300"
"2016/12/29","110.2900","7553819.0000","109.2300","110.5300","109.1600"
"2016/12/28","108.8600","5088557.0000","108.4000","108.9100","108.2900"
"2016/12/27","108.5600","3683379.0000","108.6100","108.6700","108.2400"
"2016/12/23","107.9300","5011613.0000","107.8400","108.2500","107.8000"
"2016/12/22","107.5900","4942231.0000","107.6800","108.1000","107.4900"
"2016/12/21","107.8500","5105866.0000","108.2500","108.3125","107.6800"
"2016/12/20","107.7900","7320660.0000","107.4700","107.9970","107.2942"
"2016/12/19","108.5900","5337546.0000","108.6000","108.8800","108.3400"
"2016/12/16","108.0500","10035280.0000","107.9500","108.7800","107.4750"
"2016/12/15","107.3400","14421790.0000","107.8500","107.9900","107.0000"
"2016/12/14","108.8300","12910980.0000","110.9500","110.9800","108.5200"
"2016/12/13","110.4500","7960576.0000","110.5700","110.7900","110.0600"
"2016/12/12","110.8200","6155757.0000","110.5900","111.1100","110.2659"
"2016/12/09","110.4000","10507220.0000","111.1800","111.2500","110.1900"
"2016/12/08","111.5700","5975333.0000","111.7200","111.8711","111.4600"
"2016/12/07","111.8300","4898520.0000","112.1300","112.5000","111.7700"
"2016/12/06","111.4300","5533176.0000","111.6900","112.0300","111.1900"
"2016/12/05","111.5400","10186210.0000","111.1500","112.1100","110.3100"
"2016/12/02","112.1400","7413835.0000","111.8900","112.3200","111.7800"
"2016/12/01","111.5400","10232060.0000","111.1100","111.9900","110.6300"
"2016/11/30","111.7500","10916860.0000","112.6900","112.7900","111.5000"
"2016/11/29","113.2700","7430211.0000","112.7600","113.4800","112.6901"
"2016/11/28","113.8000","5650149.0000","113.2300","113.8400","112.7700"
"2016/11/25","112.6100","5345889.0000","113.4200","113.5100","112.3500"
"2016/11/23","113.2500","20968710.0000","113.8700","113.8800","112.6500"
"2016/11/22","115.5400","6387614.0000","115.7200","115.7900","114.9800"
"2016/11/21","115.5800","6621191.0000","115.7200","115.9400","115.2900"
"2016/11/18","115.1500","10309390.0000","115.5200","115.7700","114.9600"
"2016/11/17","116.1700","10337440.0000","116.9100","117.2200","115.4400"
"2016/11/16","116.7700","5478849.0000","117.2700","117.2700","116.5800"
"2016/11/15","117.1200","9334343.0000","116.4600","117.2400","116.2900"
"2016/11/14","116.1100","20470500.0000","116.1200","117.1400","115.4900"
"2016/11/11","117.1000","20380600.0000","119.6500","119.6900","116.2300"
"2016/11/10","119.7500","22234620.0000","121.5200","121.5400","119.3800"
"2016/11/09","121.5600","18222860.0000","124.3000","124.3500","121.1050"
"2016/11/08","121.6400","9456175.0000","122.1200","123.0900","121.3600"
"2016/11/07","122.1500","10010280.0000","122.6600","122.7100","121.8800"
"2016/11/04","124.3900","8585745.0000","124.4000","124.5400","124.0400"
"2016/11/03","124.3000","10049400.0000","123.3600","124.3300","123.3500"
"2016/11/02","123.6400","15664800.0000","123.7600","124.7600","123.5600"
"2016/11/01","122.7300","13360010.0000","122.8000","123.2100","122.5700"
"2016/10/31","121.9400","7716046.0000","121.5100","122.0000","121.2300"
"2016/10/28","121.5800","11638630.0000","121.2000","122.4800","120.8100"
"2016/10/27","121.0100","4332514.0000","121.1100","121.1800","120.7500"
"2016/10/26","120.7900","3905102.0000","121.3700","121.5300","120.6100"
"2016/10/25","121.4700","6137728.0000","120.8900","121.7600","120.8550"
"2016/10/24","120.5600","5471884.0000","121.2800","121.3000","120.1600"
"2016/10/21","120.8300","6706650.0000","120.9000","120.9250","120.5500"
"2016/10/20","120.7400","6494516.0000","121.3900","121.5900","120.6300"
"2016/10/19","121.1100","6016527.0000","121.1300","121.4565","120.8900"
"2016/10/18","120.4200","4919386.0000","120.0800","120.6400","119.8200"
"2016/10/17","119.6800","4777636.0000","119.7000","119.9200","119.5800"
"2016/10/14","119.3600","6573284.0000","119.3700","120.1600","119.2900"
"2016/10/13","120.0300","7179048.0000","120.0000","120.4200","119.8000"
"2016/10/12","119.7400","4846566.0000","119.7200","120.0700","119.2890"
"2016/10/11","119.5500","6061935.0000","119.9200","120.1600","119.5300"
"2016/10/10","120.1600","4512348.0000","120.1600","120.4200","119.9200"
"2016/10/07","119.7400","17902360.0000","120.4900","120.5800","118.4200"
"2016/10/06","119.6600","17906750.0000","119.6900","119.9800","119.2400"
"2016/10/05","120.7800","14704780.0000","121.3300","121.5900","120.4000"
"2016/10/04","120.9700","24336390.0000","123.1600","123.1800","120.8600"
"2016/10/03","125.3200","9031303.0000","125.3200","125.4600","124.9000"
"2016/09/30","125.6400","11133060.0000","126.5200","126.5500","125.2350"
"2016/09/29","126.0700","7437023.0000","125.8400","126.3400","125.5400"
"2016/09/28","126.2200","6727736.0000","126.2500","126.4000","125.7300"
"2016/09/27","126.6200","6220562.0000","126.8600","126.9000","126.3410"
"2016/09/26","127.5500","5838996.0000","127.9600","128.0350","127.4200"
"2016/09/23","127.6500","7702289.0000","127.6000","127.8600","127.4300"
"2016/09/22","127.5700","15177480.0000","127.5700","128.2000","127.5000"
"2016/09/21","127.2700","13631350.0000","126.3300","127.4200","125.9600"
"2016/09/20","125.4400","5660903.0000","125.3100","125.5900","125.1700"
"2016/09/19","125.3200","4949927.0000","125.6100","125.6200","125.2500"
"2016/09/16","125.0600","18978550.0000","124.8100","125.2450","124.6700"
"2016/09/15","125.3700","12898690.0000","125.7300","126.1000","124.9100"
"2016/09/14","126.1800","5812239.0000","126.1000","126.5400","126.0300"
"2016/09/13","125.7500","8838657.0000","126.4700","126.6000","125.5300"
"2016/09/12","126.5900","11139830.0000","126.3100","126.9200","125.9700"
"2016/09/09","126.7500","12457750.0000","127.2400","127.5100","126.7000"
"2016/09/08","127.5900","10536710.0000","128.1600","128.5200","127.4000"
"2016/09/07","128.2700","8855215.0000","128.7900","128.8600","128.1200"
"2016/09/06","128.7100","15088210.0000","127.4000","129.0800","127.2700"
"2016/09/02","126.5700","11314110.0000","126.2900","126.5700","125.5800"
"2016/09/01","125.2900","12866840.0000","124.6700","125.5100","124.5500"
"2016/08/31","124.7800","13309350.0000","124.7300","125.1100","124.6400"
"2016/08/30","125.0300","9856590.0000","125.7300","125.9500","124.8800"
"2016/08/29","126.3000","5553964.0000","126.0000","126.4800","125.9300"
"2016/08/26","126.0500","17964040.0000","126.8800","128.1100","125.8200"
"2016/08/25","126.2300","5924725.0000","125.9800","126.3100","125.9600"
"2016/08/24","126.3400","13511770.0000","126.9200","126.9663","126.2950"
"2016/08/23","127.7600","9036224.0000","128.1400","128.2200","127.6100"
"2016/08/22","127.7800","8626084.0000","127.6300","127.9200","127.4500"
"2016/08/19","127.9700","10893230.0000","128.0800","128.6700","127.8550"
"2016/08/18","129.1100","9496736.0000","128.8900","129.1700","128.5800"
"2016/08/17","128.5000","12031670.0000","128.1700","128.9900","127.4600"
"2016/08/16","128.4700","8646321.0000","128.1200","129.0400","128.0000"
"2016/08/15","127.8400","4522713.0000","127.6200","128.2500","127.6000"
"2016/08/12","127.4000","15394250.0000","129.1200","129.2600","127.2000"
"2016/08/11","127.6700","9755894.0000","128.6100","129.1900","127.4750"
"2016/08/10","128.5600","6190625.0000","129.1200","129.2006","128.1500"
"2016/08/09","127.9600","7493439.0000","127.9400","128.1400","127.7500"
"2016/08/08","127.4400","6773290.0000","127.2900","127.7000","127.2740"
"2016/08/05","127.5500","16204440.0000","128.4600","128.5466","127.3900"
"2016/08/04","129.8700","4899009.0000","130.0100","130.2800","129.8200"
"2016/08/03","129.6500","5007903.0000","129.9500","129.9600","129.2700"
"2016/08/02","130.2700","7648293.0000","130.0400","130.5500","129.9449"
"2016/08/01","129.2200","7108384.0000","128.5700","129.3400","128.5600"
"2016/07/29","128.9800","13706480.0000","128.4200","129.4100","127.8800"
"2016/07/28","127.6600","9252757.0000","128.0900","128.2000","127.2050"
"2016/07/27","128.0300","17053520.0000","126.7900","128.1200","126.0400"
"2016/07/26","126.0000","7610957.0000","126.0900","126.1400","125.7450"
"2016/07/25","125.4700","13137820.0000","125.5300","126.2100","125.1100"
"2016/07/22","126.3500","7715126.0000","126.4300","126.5200","126.0100"
"2016/07/21","127.3000","9390174.0000","125.6600","127.3700","125.6000"
"2016/07/20","125.3900","11736900.0000","125.5000","126.1200","125.3100"
"2016/07/19","127.2100","5167693.0000","126.9500","127.3500","126.8200"
"2016/07/18","127.0400","8475927.0000","127.0200","127.5000","126.6300"
"2016/07/15","126.8400","13412790.0000","126.3800","127.1900","126.3300"
"2016/07/14","127.3300","12126110.0000","126.3100","127.3700","126.0300"
"2016/07/13","128.3200","7374852.0000","128.0000","128.4300","127.6100"
"2016/07/12","127.1500","26447860.0000","128.5200","128.5400","126.9900"
"2016/07/11","129.2900","10817410.0000","129.4900","129.8950","129.1600"
"2016/07/08","130.5200","17633070.0000","129.8500","130.5200","128.9700"
"2016/07/07","129.7400","16504530.0000","129.8200","130.1200","128.9800"
"2016/07/06","130.2300","17374350.0000","130.5000","131.1500","129.8200"
"2016/07/05","129.4700","18951210.0000","128.8000","129.5900","128.1700"
"2016/07/01","128.4100","14938400.0000","127.6600","128.4200","127.4400"
"2016/06/30","126.4700","15965340.0000","125.9500","126.5200","125.5000"
"2016/06/29","125.8400","12211890.0000","125.9100","126.8100","125.7000"
